type,Object ,Description
domain,disposedbeginner.com,DNS threat actor 
domain,dissatisfactiondoze.com,DNS threat actor 
domain,dissatisfactionparliament.com,DNS threat actor 
domain,distantbelly.com,DNS threat actor 
domain,diversityspaceship.com,DNS threat actor 
domain,dressceaseadapt.com,DNS threat actor 
domain,droopingfur.com,DNS threat actor 
domain,duckedweightgreece.com,DNS threat actor 
domain,earnbeginnerdocument.com,DNS threat actor 
domain,easterstrengthenbranches.com,DNS threat actor 
domain,economicalathlete.com,DNS threat actor 
domain,enviablesavouropinion.com,DNS threat actor 
domain,estimatedlocations.com,DNS threat actor 
domain,exasperationplotincarnate.com,DNS threat actor 
domain,fairfaxhousemaid.com,DNS threat actor 
domain,fairnesscrashedshy.com,DNS threat actor 
domain,fangsblotinstantly.com,DNS threat actor 
domain,ferrycontinually.com,DNS threat actor 
domain,indicator,DNS threat actor 
domain,fiascogluttony.com,DNS threat actor 
domain,foldedaddress.com,DNS threat actor 
domain,framestighterauthorize.com,DNS threat actor 
domain,freightopen.com,DNS threat actor 
domain,frictiontypicalsecure.com,DNS threat actor 
domain,gluttonlethal.com,DNS threat actor 
domain,graduatewindow.com,DNS threat actor 
domain,grandeursway.com,DNS threat actor 
domain,graphicasa.com,DNS threat actor 
domain,guaranteefume.com,DNS threat actor 
domain,guardsslate.com,DNS threat actor 
domain,gulfretrievemight.com,DNS threat actor 
domain,hadfrizzprofitable.com,DNS threat actor 
domain,halfwaybab.com,DNS threat actor 
domain,handfuljoggingpatent.com,DNS threat actor 
domain,hazelhideous.com,DNS threat actor 
domain,herringlife.com,DNS threat actor 
domain,hesitationghetto.com,DNS threat actor 
domain,hintfire.com,DNS threat actor 
domain,hookerstaple.com,DNS threat actor 
domain,horaceprestige.com,DNS threat actor 
domain,hunchbackrussiancalculated.com,DNS threat actor 
domain,iconcrowndragon.com,DNS threat actor 
domain,ielectronicfirmly.com,DNS threat actor 
domain,ignorantrigidpreferred.com,DNS threat actor 
domain,illscript.com,DNS threat actor 
domain,impressionreprint.com,DNS threat actor 
domain,incompatibleconfederatepsychological.com,DNS threat actor 
domain,ineffectivebrieflyarchitect.com,DNS threat actor 
domain,infringementdisagreedejected.com,DNS threat actor 
domain,ingeniousethel.com,DNS threat actor 
domain,inheritknow.com,DNS threat actor 
domain,inkfeedmausoleum.com,DNS threat actor 
domain,insensiblemonotonoussensational.com,DNS threat actor 
domain,indicator,DNS threat actor 
domain,insertludicrousintimidating.com,DNS threat actor 
domain,inspireundermineparquet.com,DNS threat actor 
domain,iodinedulylisten.com,DNS threat actor 
domain,ivangrammarfalling.com,DNS threat actor 
domain,jailabridge.com,DNS threat actor 
domain,junkieenthusiasm.com,DNS threat actor 
domain,landladydisposalgrew.com,DNS threat actor 
domain,leavingenteredoxide.com,DNS threat actor 
domain,livedauthor.com,DNS threat actor 
domain,lostcorky.com,DNS threat actor 
domain,lotionfortunate.com,DNS threat actor 
domain,malignantglance.com,DNS threat actor 
domain,mallowessencedialect.com,DNS threat actor 
domain,manesimultaneousmansion.com,DNS threat actor 
domain,mannerthiscommissioner.com,DNS threat actor 
domain,maximumimmortality.com,DNS threat actor 
domain,mechanicswindle.com,DNS threat actor 
domain,merchandisesatire.com,DNS threat actor 
domain,meslameighty.com,DNS threat actor 
domain,messparticle.com,DNS threat actor 
domain,midgetdeliveringsmartly.com,DNS threat actor 
domain,mightteethoffering.com,DNS threat actor 
domain,monkeyunseen.com,DNS threat actor 
domain,mufflerlightsgroups.com,DNS threat actor 
domain,occasionalpinching.com,DNS threat actor 
domain,olivefolderutilities.com,DNS threat actor 
domain,opportunitysnakeindirect.com,DNS threat actor 
domain,otterwoodlandobedient.com,DNS threat actor 
domain,outputlasciviouskings.com,DNS threat actor 
domain,parentingcalculated.com,DNS threat actor 
domain,parkedbumperfrustration.com,DNS threat actor 
domain,pathsectorostentatious.com,DNS threat actor 
domain,patienceboostboss.com,DNS threat actor 
domain,peakluckily.com,DNS threat actor 
domain,indicator,DNS threat actor 
domain,peculiaritiesimaginationembankment.com,DNS threat actor 
domain,peppereggsfriends.com,DNS threat actor 
domain,pluralpeachy.com,DNS threat actor 
domain,positionavailreproach.com,DNS threat actor 
domain,pretendturk.com,DNS threat actor 
domain,princedependantelite.com,DNS threat actor 
domain,pronouncedjustificationgruel.com,DNS threat actor 
domain,psychicbowel.com,DNS threat actor 
domain,purposeolivebathtub.com,DNS threat actor 
domain,pushingrancorous.com,DNS threat actor 
domain,putrefypreparedmadman.com,DNS threat actor 
domain,raspberrybandage.com,DNS threat actor 
domain,reallyindependencehated.com,DNS threat actor 
domain,recastrecitebossy.com,DNS threat actor 
domain,respectableinjurefortunate.com,DNS threat actor 
domain,revsolder.com,DNS threat actor 
domain,rochestertrend.com,DNS threat actor 
domain,savourmarinercomplex.com,DNS threat actor 
domain,scissorsstitchdegrade.com,DNS threat actor 
domain,seadisoriented.com,DNS threat actor 
domain,shaggyacquaintanceassessment.com,DNS threat actor 
domain,shapedrepercussiondoorway.com,DNS threat actor 
domain,shookexemplifyone.com,DNS threat actor 
domain,shooterofficially.com,DNS threat actor 
domain,skulldesperatelytransfer.com,DNS threat actor 
domain,slushbuiltadvisor.com,DNS threat actor 
domain,sourcebureaucracy.com,DNS threat actor 
domain,stainblocking.com,DNS threat actor 
domain,staplecups.com,DNS threat actor 
domain,stealingpriceless.com,DNS threat actor 
domain,stickingrepute.com,DNS threat actor 
domain,strodefat.com,DNS threat actor 
domain,structurejaguar.com,DNS threat actor 
domain,stunningodour.com,DNS threat actor 
domain,indicator,DNS threat actor 
domain,surgicallonely.com,DNS threat actor 
domain,surpassconstraintsrenewal.com,DNS threat actor 
domain,surroundingsbeggaralibi.com,DNS threat actor 
domain,surveyedmadame.com,DNS threat actor 
domain,swimsuitrustle.com,DNS threat actor 
domain,tartgut.com,DNS threat actor 
domain,tearingreasoningempower.com,DNS threat actor 
domain,thermometerinconceivablewild.com,DNS threat actor 
domain,thumpdrownthreat.com,DNS threat actor 
domain,trembleday.com,DNS threat actor 
domain,tricemortal.com,DNS threat actor 
domain,turbulentfeatherhorror.com,DNS threat actor 
domain,twentiethinvalidmade.com,DNS threat actor 
domain,unbelievableheartbreak.com,DNS threat actor 
domain,veildiscotacky.com,DNS threat actor 
domain,veneeringunusually.com,DNS threat actor 
domain,walletrelapse.com,DNS threat actor 
domain,weedysenteryawakened.com,DNS threat actor 
domain,wildlifesolemnlyrecords.com,DNS threat actor 
domain,willingnesslimit.com,DNS threat actor 
domain,wirelessdeficiencyenemies.com,DNS threat actor 
domain,worthwhileawe.com,DNS threat actor 
domain,abbeyoverdue.com,DNS threat actor 
domain,acclaimfetidinhabitants.com,DNS threat actor 
domain,adjectivehost.com,DNS threat actor 
domain,againstentertainmentpalpable.com,DNS threat actor 
domain,airbornefrench.com,DNS threat actor 
domain,annoyanceraymondexcepting.com,DNS threat actor 
domain,anomalousdisembroildisembroilamy.com,DNS threat actor 
domain,anybodyroutinefickle.com,DNS threat actor 
domain,badexplainimmigrant.com,DNS threat actor 
domain,beechbogseventy.com,DNS threat actor 
domain,behalfpagedesolate.com,DNS threat actor 
domain,berchvegetariangrains.com,DNS threat actor 
domain,indicator,DNS threat actor 
domain,billboardhamster.com,DNS threat actor 
domain,blockspitetough.com,DNS threat actor 
domain,bornebeautify.com,DNS threat actor 
domain,breathlessselfcontrol.com,DNS threat actor 
domain,breechesclapbough.com,DNS threat actor 
domain,builtinproceeding.com,DNS threat actor 
domain,bytesendcrag.com,DNS threat actor 
domain,caesarbulbmessy.com,DNS threat actor 
domain,calumnycandidachievement.com,DNS threat actor 
domain,cautionpursued.com,DNS threat actor 
domain,churchillalmighty.com,DNS threat actor 
domain,circusmediocre.com,DNS threat actor 
domain,clarifyprolong.com,DNS threat actor 
domain,classmatedischargedinnumerable.com,DNS threat actor 
domain,clausepredatory.com,DNS threat actor 
domain,cloutlavenderwaitress.com,DNS threat actor 
domain,coatknockoutgreet.com,DNS threat actor 
domain,commongratificationtimer.com,DNS threat actor 
domain,compelgraduation.com,DNS threat actor 
domain,confectionerytaxi.com,DNS threat actor 
domain,continuallynativesdo.com,DNS threat actor 
domain,cookeddoctrine.com,DNS threat actor 
domain,couragewrite.com,DNS threat actor 
domain,cowardcaliberstudio.com,DNS threat actor 
domain,crampformationparticularly.com,DNS threat actor 
domain,dairyworkjourney.com,DNS threat actor 
domain,dancermidwife.com,DNS threat actor 
domain,deemprobably.com,DNS threat actor 
domain,depositgreetingscommotion.com,DNS threat actor 
domain,derisiveflare.com,DNS threat actor 
domain,deterrentphilosophicalchivalrous.com,DNS threat actor 
domain,developmentnewestrising.com,DNS threat actor 
domain,dinerbreathtaking.com,DNS threat actor 
domain,disavowhers.com,DNS threat actor 
domain,indicator,DNS threat actor 
domain,disgustingperceivedjournalist.com,DNS threat actor 
domain,disreputabletravelparson.com,DNS threat actor 
domain,distastefulsagacious.com,DNS threat actor 
domain,divetroubledloud.com,DNS threat actor 
domain,donutfulfilherd.com,DNS threat actor 
domain,doubtedboughemulate.com,DNS threat actor 
domain,downwardstreakchar.com,DNS threat actor 
domain,dressingrhythm.com,DNS threat actor 
domain,effacedefend.com,DNS threat actor 
domain,eggprestigious.com,DNS threat actor 
domain,eighteenderived.com,DNS threat actor 
domain,enjoyinterstate.com,DNS threat actor 
domain,enlargementwolf.com,DNS threat actor 
domain,entertainedmagneticclients.com,DNS threat actor 
domain,faithfulruseflight.com,DNS threat actor 
domain,fertilisedforesee.com,DNS threat actor 
domain,fifteenthhardboiledbanker.com,DNS threat actor 
domain,filchmadeirahotel.com,DNS threat actor 
domain,filthbeach.com,DNS threat actor 
domain,flyerfuzzy.com,DNS threat actor 
domain,forgotgage.com,DNS threat actor 
domain,forthcomingconsequencesreally.com,DNS threat actor 
domain,fortitudeare.com,DNS threat actor 
domain,freelancerarity.com,DNS threat actor 
domain,freezedispense.com,DNS threat actor 
domain,frictionliteral.com,DNS threat actor 
domain,fuelburns.com,DNS threat actor 
domain,generalizationashtray.com,DNS threat actor 
domain,goodnightrunaway.com,DNS threat actor 
domain,grainshen.com,DNS threat actor 
domain,grumblecommence.com,DNS threat actor 
domain,hamperstirringoats.com,DNS threat actor 
domain,handlegoatsperiod.com,DNS threat actor 
domain,heathenvision.com,DNS threat actor 
domain,indicator,DNS threat actor 
domain,heavilyalacrity.com,DNS threat actor 
domain,heiresstolerance.com,DNS threat actor 
domain,horrorcloudybackstage.com,DNS threat actor 
domain,hurricaneforciblesorrow.com,DNS threat actor 
domain,impatientlyattended.com,DNS threat actor 
domain,impulsiveappraise.com,DNS threat actor 
domain,indignationmapprohibited.com,DNS threat actor 
domain,industriousthemselvestan.com,DNS threat actor 
domain,influxgodless.com,DNS threat actor 
domain,institutepigeonsfinger.com,DNS threat actor 
domain,kittensuccessful.com,DNS threat actor 
domain,lendvioletmutton.com,DNS threat actor 
domain,locksstruck.com,DNS threat actor 
domain,looblackoutportal.com,DNS threat actor 
domain,loverpreparationexpectations.com,DNS threat actor 
domain,maliciouscuffwaspish.com,DNS threat actor 
domain,mammaclassesofficer.com,DNS threat actor 
domain,mariatease.com,DNS threat actor 
domain,maypreposition.com,DNS threat actor 
domain,meddleachievehat.com,DNS threat actor 
domain,melonransomhigh.com,DNS threat actor 
domain,mergebroadlyclenched.com,DNS threat actor 
domain,missenrapturei.com,DNS threat actor 
domain,modepatheticms.com,DNS threat actor 
domain,napallergy.com,DNS threat actor 
domain,neutralitypot.com,DNS threat actor 
domain,nicelybacked.com,DNS threat actor 
domain,oatscheapen.com,DNS threat actor 
domain,obtrusiveperhaps.com,DNS threat actor 
domain,oneselfindicaterequest.com,DNS threat actor 
domain,openerkey.com,DNS threat actor 
domain,palmfulvisitsbalk.com,DNS threat actor 
domain,partiallyguardedascension.com,DNS threat actor 
domain,periodsnotifypasture.com,DNS threat actor 
domain,indicator,DNS threat actor 
domain,persuadecordial.com,DNS threat actor 
domain,pitycultural.com,DNS threat actor 
domain,playinglanding.com,DNS threat actor 
domain,pleasantexpressingstud.com,DNS threat actor 
domain,pluckcontempt.com,DNS threat actor 
domain,poptoll.com,DNS threat actor 
domain,prayfortnight.com,DNS threat actor 
domain,presumptuouspenitentiary.com,DNS threat actor 
domain,psychologicalchristmasdistant.com,DNS threat actor 
domain,psychologycircumvent.com,DNS threat actor 
domain,rankboar.com,DNS threat actor 
domain,recesslotdisappointed.com,DNS threat actor 
domain,recordingadventurouswildest.com,DNS threat actor 
domain,reliantstacklaugh.com,DNS threat actor 
domain,reluctantlymovements.com,DNS threat actor 
domain,resolutethumb.com,DNS threat actor 
domain,resourcesnotorietydr.com,DNS threat actor 
domain,retaintreacherous.com,DNS threat actor 
domain,robotrenamed.com,DNS threat actor 
domain,searchcoveragepoliteness.com,DNS threat actor 
domain,sectorbarberflirt.com,DNS threat actor 
domain,sentdysfunctional.com,DNS threat actor 
domain,setssetting.com,DNS threat actor 
domain,sharplycatholicconfirmed.com,DNS threat actor 
domain,shieldbarbecueconcession.com,DNS threat actor 
domain,shrubjessamy.com,DNS threat actor 
domain,sidewaysuccession.com,DNS threat actor 
domain,signalsuedejolly.com,DNS threat actor 
domain,smotherpaperwork.com,DNS threat actor 
domain,smuggleturnstile.com,DNS threat actor 
domain,soccercadencefridge.com,DNS threat actor 
domain,sophisticatedemergencydryer.com,DNS threat actor 
domain,sourdale.com,DNS threat actor 
domain,specialistseldom.com,DNS threat actor 
domain,indicator,DNS threat actor 
domain,specifiedbloballowance.com,DNS threat actor 
domain,statestockingsconfession.com,DNS threat actor 
domain,stovecharacterize.com,DNS threat actor 
domain,subsideagainstforbes.com,DNS threat actor 
domain,sunlighthoot.com,DNS threat actor 
domain,syllabuspillowcasebake.com,DNS threat actor 
domain,togethersin.com,DNS threat actor 
domain,treasureralludednook.com,DNS threat actor 
domain,trotconceivedtheological.com,DNS threat actor 
domain,trustyable.com,DNS threat actor 
domain,understandcomplainawestruck.com,DNS threat actor 
domain,understandingspacecraftbachelor.com,DNS threat actor 
domain,valuermainly.com,DNS threat actor 
domain,villagergun.com,DNS threat actor 
domain,virginitydo.com,DNS threat actor 
domain,visitationdependwrath.com,DNS threat actor 
domain,wheeledajar.com,DNS threat actor 
domain,whiskersbiographypropulsion.com,DNS threat actor 
domain,wonderingmassage.com,DNS threat actor 
domain,wreckgroupads.com,DNS threat actor 
domain,wroteeasel.com,DNS threat actor 
domain,abberantdoggie.com,DNS threat actor 
domain,ablecheap.com,DNS threat actor 
domain,abolishregulation.com,DNS threat actor 
domain,abundantminussteal.com,DNS threat actor 
domain,accedemotorcycle.com,DNS threat actor 
domain,acceptablebleat.com,DNS threat actor 
domain,acceptablefabric.com,DNS threat actor 
domain,adjournfaintlegalize.com,DNS threat actor 
domain,adulatevioletnoncommittal.com,DNS threat actor 
domain,affablelabel.com,DNS threat actor 
domain,agitationfourthplug.com,DNS threat actor 
domain,allusionappendslippery.com,DNS threat actor 
domain,almostoar.com,DNS threat actor 
domain,indicator,DNS threat actor 
domain,ambiguitypalm.com,DNS threat actor 
domain,anteillegaleel.com,DNS threat actor 
domain,anydigresscanyon.com,DNS threat actor 
domain,applicationsrapacity.com,DNS threat actor 
domain,arithmetictow.com,DNS threat actor 
domain,aroseexploit.com,DNS threat actor 
domain,attestearn.com,DNS threat actor 
domain,bewarevampiresister.com,DNS threat actor 
